# Author: Diyar Erol
date,close,high,low,open,volume,apple iphone,macbook,fed_rate,us_cpi,usd_index,macro_sentiment_index
2022-09-06,151.98126220703125,154.49903651153815,151.15512032719968,153.88926726791752,73714800,49.0,77.0,2.56,296.421,124.7719,-0.4359368544888892
2022-09-07,153.38763427734375,154.08591527864792,151.07638869361597,152.26643780434924,87449600,49.0,77.0,2.56,296.421,124.8457,-0.4353700960247586
2022-09-08,151.9124298095703,153.7810862700933,150.1617743268103,152.0894537868935,84923800,49.0,77.0,2.56,296.421,124.584,-0.43737986147276653
2022-09-09,154.77439880371094,155.21698869351633,152.19761681404773,152.90574262919617,68028800,49.0,77.0,2.56,296.421,123.7954,-0.4434360366057397
2022-09-12,160.73448181152344,161.55079411768534,156.67260962248582,156.95781994289408,104956000,49.0,77.0,2.56,296.421,123.3441,-0.4469018644494004
2022-09-13,151.3026580810547,157.89214957569482,150.84040875911936,157.2627059256093,122656600,49.0,77.0,2.56,296.421,124.4342,-0.4385302736397959
2022-09-14,152.74838256835938,154.50886749732993,151.07642462426648,152.23695501832623,87965400,49.0,77.0,2.56,296.421,124.4593,-0.43833751432475965
2022-09-15,149.85687255859375,152.67954626691656,148.88321078041434,152.09926605765543,90481100,49.0,77.0,2.56,296.421,124.8944,-0.4349960968756642
2022-09-16,148.21444702148438,148.85373533906042,145.92287475909458,148.71604501032593,162278800,49.0,77.0,2.56,296.421,124.8879,-0.43504601462657
2022-09-19,151.9320831298828,152.01076545240036,146.64082825286496,146.8473562182448,81474200,49.0,77.0,2.56,296.421,125.0177,-0.4340491955392508
2022-09-20,154.3121337890625,155.47267903670416,150.55514749457834,150.86986170957442,107689800,49.0,77.0,2.56,296.421,125.1324,-0.43316833922711273
2022-09-21,151.1846466064453,156.12185429489176,151.06663060825102,154.74493595176793,101696800,49.0,77.0,2.56,296.421,125.7464,-0.4284530316800097
2022-09-22,150.2207794189453,151.9222413623521,148.42096082844884,149.8667164993867,86652500,49.0,77.0,2.56,296.421,126.1668,-0.4252245051445013
2022-09-23,147.94886779785156,148.97172290795524,146.10971554201328,148.69634230303134,96029900,49.0,77.0,2.56,296.421,127.2867,-0.41662406064612856
2022-09-26,148.28329467773438,151.23381448556898,147.171927414505,147.19160174855077,93339400,49.0,77.0,2.56,296.421,128.4544,-0.40765652868724855
2022-09-27,149.25694274902344,152.16812862553914,147.47679836474876,150.22078993520137,84442700,49.0,77.0,2.56,296.421,128.4399,-0.40776788367003847
2022-09-28,147.3686065673828,148.1554147485666,142.45107419388137,145.20489532446575,146691400,49.0,77.0,2.56,296.421,128.0937,-0.4104265798798219
2022-09-29,140.1300048828125,144.30007793360352,138.35969014393336,143.69030869298015,128138200,49.0,77.0,2.56,296.421,127.5463,-0.4146304224714902
2022-09-30,135.9205780029297,140.7397682439674,135.72387972938284,138.9497794383235,124925300,49.0,77.0,2.56,296.421,127.5159,-0.4148638839526496
2022-10-03,140.10047912597656,140.71026327900083,135.4189942166646,135.93042173003832,114311700,35.0,69.0,3.08,297.979,127.0793,-0.5205809829966968
2022-10-04,143.6903076171875,143.80832359652302,141.88064422703837,142.6379484443843,87830100,35.0,69.0,3.08,297.979,126.184,-0.527456577209924
2022-10-05,143.98532104492188,144.94916805569278,140.65123517873155,141.69376449693982,79471000,35.0,69.0,3.08,297.979,126.863,-0.5222420921537626
2022-10-06,143.03135681152344,145.1065563258667,142.82482883069895,143.40509411965112,68402200,35.0,69.0,3.08,297.979,127.2481,-0.5192846574039428
2022-10-07,137.77943420410156,140.7397986362367,137.14999058855568,140.18902234140444,85925600,35.0,69.0,3.08,297.979,127.3093,-0.5188146625800296
2022-10-10,138.10397338867188,139.5497290653031,136.28449546728626,138.10397338867188,74899000,35.0,69.0,3.08,297.979,127.3093,-0.5188146625800296
2022-10-11,136.68772888183594,139.0186494867963,135.9402693459634,137.5925530590874,77033700,35.0,69.0,3.08,297.979,127.6614,-0.5161106564117314
2022-10-12,136.0582733154297,138.04496046792565,135.88124936484056,136.8352517842159,70433700,35.0,69.0,3.08,297.979,128.1456,-0.5123921679519474
2022-10-13,140.631591796875,141.22168665886508,132.15375604675947,132.76354024673512,113224000,35.0,69.0,3.08,297.979,127.7276,-0.5156022633178907
2022-10-14,136.09764099121094,142.1363705990491,135.9107723458466,141.92982762072037,88598000,35.0,69.0,3.08,297.979,128.3303,-0.5109737358608238
2022-10-17,140.06117248535156,140.54308109407378,137.9564690521345,138.74327729972725,85250900,35.0,69.0,3.08,297.979,127.6478,-0.5162150997059344
2022-10-18,141.37905883789062,144.2804000004446,138.2908490399077,143.0903655439518,99136600,35.0,69.0,3.08,297.979,127.9184,-0.5141369853374553
2022-10-19,141.4872283935547,142.5592467457927,139.1661527370201,139.35302135031444,61758300,35.0,69.0,3.08,297.979,128.3992,-0.510444607701222
2022-10-20,141.02496337890625,143.4837290525793,140.29716333693773,140.66107086147937,64522000,35.0,69.0,3.08,297.979,128.0084,-0.5134458164787595
2022-10-21,144.84100341796875,145.4114389768542,140.29719327846567,140.51356590449524,86548600,35.0,69.0,3.08,297.979,127.6758,-0.5160000693943401
2022-10-24,146.98504638671875,147.75218027161432,143.59195189473937,144.76232705447245,75981900,35.0,69.0,3.08,297.979,128.0351,-0.5132407697173463
2022-10-25,149.827392578125,149.97492757312142,146.89654709772452,147.61450271725704,74732300,35.0,69.0,3.08,297.979,127.384,-0.5182409924273119
2022-10-26,146.88668823242188,149.48314455270017,145.59828223025528,148.47013415168624,88194300,35.0,69.0,3.08,297.979,126.481,-0.5251757199762275
2022-10-27,142.4117431640625,146.5916457586151,141.75279561471663,145.62781359762897,109180200,35.0,69.0,3.08,297.979,126.7102,-0.5234155432827485
2022-10-28,153.1713104248047,154.90227649289278,145.3819406077306,145.75566287950778,164762400,35.0,69.0,3.08,297.979,127.2196,-0.5195035275425297
2022-10-31,150.8108673095703,151.6960320711127,149.41429002672783,150.63384336153183,97943200,35.0,69.0,3.08,297.979,127.6272,-0.5163733005780359
2022-11-01,148.1652374267578,152.8860712842191,146.6703184608035,152.52217870801033,80379300,34.0,80.0,3.78,298.708,127.4011,-0.6516892002395123
2022-11-02,142.637939453125,149.66017491618842,142.60843546015093,146.49328294195223,93604600,34.0,80.0,3.78,298.708,127.3138,-0.6523596340324473
2022-11-03,136.58938598632812,140.44472962212055,136.4615253404881,139.7169294177421,97918500,34.0,80.0,3.78,298.708,128.1712,-0.6457750987052711
2022-11-04,136.32339477539062,140.5496299805745,132.38284296255216,139.97824816387146,140814800,34.0,80.0,3.78,298.708,127.149,-0.6536252410092593
2022-11-07,136.8553466796875,137.08192417351185,133.65364870551917,135.0722495976569,83374600,34.0,80.0,3.78,298.708,126.3098,-0.6600700066338994
2022-11-08,137.4267578125,139.32806703138522,135.44663574586633,138.32323704462326,89908500,34.0,80.0,3.78,298.708,125.64,-0.665213838873394
2022-11-09,132.86553955078125,136.4908547245009,132.5897021500865,136.44159482466026,74917800,34.0,80.0,3.78,298.708,125.9926,-0.6625059928781032
2022-11-10,144.6872100830078,144.6872100830078,137.42674799216064,139.14089348616804,118854000,34.0,80.0,3.78,298.708,124.7142,-0.6723236625331791
2022-11-11,147.47515869140625,147.7805490726991,142.2243712372686,143.6528333928847,93979700,34.0,80.0,3.78,298.708,124.7142,-0.6723236625331791
2022-11-14,146.0762481689453,148.04652398997993,145.238874932201,146.7559957323241,73374100,34.0,80.0,3.78,298.708,123.4425,-0.6820898785065523
2022-11-15,147.81011962890625,151.3073630256227,146.3521193934581,149.95772858664796,89868300,34.0,80.0,3.78,298.708,123.0534,-0.6850780318723143
2022-11-16,146.57867431640625,147.64262514508096,145.10096733747125,146.91363265596118,64218300,34.0,80.0,3.78,298.708,123.2964,-0.6832118759538353
2022-11-17,148.47999572753906,149.22869517163417,143.9779079987764,144.25374542723313,80389400,34.0,80.0,3.78,298.708,123.9929,-0.6778629969529275
2022-11-18,149.04151916503906,150.4305673318375,147.74114484123723,150.0463641188946,74829600,34.0,80.0,3.78,298.708,123.8678,-0.6788237216665148
2022-11-21,145.81027221679688,148.1351985339266,145.52458880647748,147.928327968664,58724100,34.0,80.0,3.78,298.708,124.7143,-0.6723228945677807
2022-11-22,147.94801330566406,148.1844518302865,144.7463148991296,145.92849249022925,51804100,34.0,80.0,3.78,298.708,124.251,-0.6758808782592673
2022-11-23,148.82479858398438,149.57349802080938,147.1204990929822,147.22886486968167,58301400,34.0,80.0,3.78,298.708,123.7739,-0.6795448411757543
2022-11-25,145.9088134765625,146.66737406871476,144.93352128665245,146.1058381021563,35195900,34.0,80.0,3.78,298.708,123.3547,-0.6827641521264801
2022-11-28,142.07656860351562,144.46060017306456,141.24905649481454,142.98289353666578,69246000,34.0,80.0,3.78,298.708,123.6181,-0.6807413312666968
2022-11-29,139.0718994140625,142.65780035300432,138.26409424637174,142.14552449543845,83763800,34.0,80.0,3.78,298.708,123.6703,-0.6803404533286531
2022-11-30,145.82997131347656,146.50971891238402,138.4611435666205,139.29850181511986,111380900,34.0,80.0,3.78,298.708,123.5276,-0.6814363399523853
2022-12-01,146.1057891845703,146.9136094206591,144.43105787971572,146.00728442076144,71250400,35.0,71.0,4.1,298.808,122.0147,-0.7534007037359229
2022-12-02,145.61325073242188,145.80042936443078,143.48534896644694,143.79075438457457,65447400,35.0,71.0,4.1,298.808,122.0218,-0.753346178192626
2022-12-05,144.4507598876953,148.67699441991306,143.60354078156183,145.57381637424345,68826400,35.0,71.0,4.1,298.808,122.6511,-0.7485133719395445
2022-12-06,140.7860565185547,145.11081116378415,139.81076461635996,144.88423366279338,64727200,35.0,71.0,4.1,298.808,123.0319,-0.7455889597018622
2022-12-07,138.84536743164062,141.2392458201791,137.9193352044314,140.07679006739448,69721100,35.0,71.0,4.1,298.808,122.7716,-0.7475879736342904
2022-12-08,140.5299530029297,141.38703342689922,139.00300087519895,140.2442695496168,62128300,35.0,71.0,4.1,298.808,122.4275,-0.7502305425707045
2022-12-09,140.04722595214844,143.4065502421236,138.80594241386282,140.22454358218158,76097000,35.0,71.0,4.1,298.808,122.4343,-0.750178320923603
2022-12-12,142.34255981445312,142.35240578049246,138.96352949381463,140.57915481281114,70462700,35.0,71.0,4.1,298.808,122.7861,-0.7474766186515005
2022-12-13,143.30799865722656,147.7411188094641,142.09628335791112,147.27810283544738,93886200,35.0,71.0,4.1,298.808,121.8644,-0.7545549557299451
2022-12-14,141.08160400390625,144.48032672192886,139.06206832067184,143.18979848966035,82291200,35.0,71.0,4.1,298.808,121.8391,-0.7547492509757786
2022-12-15,134.47134399414062,139.69257867211073,134.00832790749715,139.01283101163355,98931900,35.0,71.0,4.1,298.808,122.5684,-0.7491484793241462
2022-12-16,132.5109100341797,135.60424282446493,131.74250357896327,134.6585187405124,160156900,35.0,71.0,4.1,298.808,122.6647,-0.7484089286453416
2022-12-19,130.4027099609375,133.1906522558453,129.36832710470327,133.10199344508453,79592600,35.0,71.0,4.1,298.808,122.5438,-0.7493373988121896
2022-12-20,130.33375549316406,131.26963355148135,127.9595693949815,129.43727633927583,77432800,35.0,71.0,4.1,298.808,122.1502,-0.7523601106208865
2022-12-21,133.4369354248047,134.7767236692483,130.77706590433928,131.003643429146,85928000,35.0,71.0,4.1,298.808,122.2965,-0.7512365772428063
2022-12-22,130.26480102539062,132.56017450128888,128.3634917913713,132.35330392731453,77852100,35.0,71.0,4.1,298.808,122.2525,-0.7515744820181688
2022-12-23,129.90029907226562,130.4519739547497,127.71329147955149,128.974266934376,63814900,35.0,71.0,4.1,298.808,121.9843,-0.7536341652170825
2022-12-27,128.0974884033203,129.45698360544398,126.80696007412172,129.42743066905106,69007800,35.0,71.0,4.1,298.808,121.767,-0.7553029540281339
2022-12-28,124.16678619384766,129.08262238361158,123.99931454878694,127.74283419111389,85438400,35.0,71.0,4.1,298.808,122.02,-0.7533600015697999
2022-12-29,127.6837387084961,128.5408039711882,125.8316819463041,126.08781241864538,75703700,35.0,71.0,4.1,298.808,121.6713,-0.7560378969145471
2022-12-30,127.99895477294922,128.01866173908738,125.53611764206175,126.50155605068612,77034200,35.0,71.0,4.1,298.808,121.4392,-0.757820344604584
2023-01-03,123.2112045288086,128.9545531314731,122.32457886036784,128.34377240566317,112117500,31.0,80.0,4.33,300.456,122.0844,-0.8010980509736206
2023-01-04,124.4820327758789,126.74785308207224,123.22105739420844,125.00415469022626,89113600,31.0,80.0,4.33,300.456,121.5108,-0.8055031004997092
2023-01-05,123.16194915771484,125.87107865122056,122.9058186898535,125.24059093401247,80962700,31.0,80.0,4.33,300.456,122.0786,-0.8011425929667367
2023-01-06,127.6935577392578,128.35359826613845,123.03386012088578,124.13721717054082,87754700,31.0,80.0,4.33,300.456,121.0814,-0.8088007439210873
2023-01-09,128.2156982421875,131.4272575812406,127.95956778658704,128.530949601707,70790800,31.0,80.0,4.33,300.456,120.1403,-0.8160280662868508
2023-01-10,128.78709411621094,129.30921608440133,126.2158831834938,128.32407802637962,63896200,31.0,80.0,4.33,300.456,120.234,-0.8153084827084085
2023-01-11,131.50608825683594,131.52578019546752,128.5211210646013,129.29937353694692,69458900,31.0,80.0,4.33,300.456,120.1445,-0.8159958117401116
2023-01-12,131.42724609375,132.26460425926095,129.48652329837336,131.89026209256642,71379600,31.0,80.0,4.33,300.456,119.4108,-0.8216303738692803
2023-01-13,132.75718688964844,132.914812571895,129.70326821418658,130.0677644513709,57809700,31.0,80.0,4.33,300.456,119.1422,-0.8236931289297883
2023-01-17,133.91964721679688,135.24957434953774,132.1365500404185,132.82614355724837,63646600,31.0,80.0,4.33,300.456,119.2186,-0.8231064033652954
2023-01-18,133.2005157470703,136.5499789381121,133.02318309021993,134.78658853017248,69672800,31.0,80.0,4.33,300.456,119.08,-0.824170803407687
2023-01-19,133.25961303710938,134.22504400705918,131.78190613060963,132.08729648616435,58280400,31.0,80.0,4.33,300.456,119.6033,-0.8201520404770696
2023-01-20,135.82095336914062,135.96873306889344,132.22520615532028,133.26944989272516,80223600,31.0,80.0,4.33,300.456,119.3588,-0.8220297158765268
2023-01-23,139.01283264160156,141.18999437445396,135.85053284595898,136.06726442233395,81760300,31.0,80.0,4.33,300.456,119.1671,-0.823501905545549
2023-01-24,140.41171264648438,141.03235437334166,138.21485919822922,138.22470516633354,66435100,31.0,80.0,4.33,300.456,119.1174,-0.823883584348629
2023-01-25,139.7516632080078,140.3131839948148,136.7469896041819,138.7960782416761,65799300,31.0,80.0,4.33,300.456,118.995,-0.8248235739964553
2023-01-26,141.82046508789062,142.10614847767724,139.79106829556534,141.0421976938989,54105100,31.0,80.0,4.33,300.456,119.0472,-0.8244226960584117
2023-01-27,143.7611846923828,145.0418671305683,140.95355034191297,141.03236318771044,70555800,31.0,80.0,4.33,300.456,118.9521,-0.8251530311524338
2023-01-30,140.87474060058594,143.38684562469143,140.72697590646771,142.80561778514152,64015300,31.0,80.0,4.33,300.456,118.9079,-0.8254924718585933
2023-01-31,142.14552307128906,142.19478296648623,140.16540155324287,140.57915761528193,65874500,31.0,80.0,4.33,300.456,118.991,-0.8248542926123974
2023-02-01,143.26861572265625,144.43108640849707,139.21971287170524,141.83032262446247,77663600,29.0,72.0,4.57,301.476,118.6396,-0.8757256421423844
2023-02-02,148.57852172851562,148.93315698101298,145.96789698553212,146.68704352311798,118339000,29.0,72.0,4.57,301.476,118.349,-0.8779573495905736
2023-02-03,152.20379638671875,155.04099817815143,145.6329287931528,145.82995335488886,154357300,29.0,72.0,4.57,301.476,119.5014,-0.8691073163376718
2023-02-06,149.4749755859375,150.82462478693864,148.53909754834626,150.30250288074524,69858300,29.0,72.0,4.57,301.476,120.5116,-0.8613493298815096
2023-02-07,152.35157775878906,152.9229595728958,148.4011799958932,148.4011799958932,83322600,29.0,72.0,4.57,301.476,120.3298,-0.8627454909760752
2023-02-08,149.66217041015625,152.28264122485135,148.92331687434466,151.59304759782992,64120100,29.0,72.0,4.57,301.476,120.139,-0.8642107689565106
2023-02-09,148.6278076171875,152.03639268291502,148.18449839722155,151.49456362206013,56007100,29.0,72.0,4.57,301.476,119.9785,-0.8654433534211851
2023-02-10,148.99281311035156,149.3184067990407,147.22673043469464,147.46352995054943,57450700,29.0,72.0,4.57,301.476,120.1531,-0.864102485835315
2023-02-13,151.79489135742188,152.19940317198714,148.90402220916044,148.9336202674222,62199000,29.0,72.0,4.57,301.476,120.0145,-0.8651668858777066
2023-02-14,151.15359497070312,151.71598829923826,148.84485563822165,150.08801949687324,61707600,29.0,72.0,4.57,301.476,119.9601,-0.8655846590545184
2023-02-15,153.25511169433594,153.4228390365263,150.83784167870803,151.06476513520522,65573800,29.0,72.0,4.57,301.476,120.4926,-0.8614952433072343
2023-02-16,151.65676879882812,154.24176636818623,151.3015770289575,151.4594283283723,68167900,29.0,72.0,4.57,301.476,120.5069,-0.8613854242552414
2023-02-17,150.51226806640625,150.9562540378776,148.83497936586727,150.31494264074843,59144100,29.0,72.0,4.57,301.476,120.6023,-0.8606527852650239
2023-02-21,146.49661254882812,149.27895045459564,146.42755543146694,148.19363813923312,58867200,29.0,72.0,4.57,301.476,120.678,-0.8600714354583208
2023-02-22,146.92086791992188,147.94696900428042,145.19424437189434,146.88139380804506,51011300,29.0,72.0,4.57,301.476,120.8969,-0.8583903592008926
2023-02-23,147.4043426513672,148.3317887532872,145.27320688340583,148.0851281966049,48394200,29.0,72.0,4.57,301.476,121.141,-0.8565157556630295
2023-02-24,144.7502899169922,145.22387397766028,143.77350867783375,145.1449407917213,55469600,29.0,72.0,4.57,301.476,121.6297,-0.8527627087603108
2023-02-27,145.944091796875,147.17739437262094,145.48036882399748,145.736905394929,44998500,29.0,72.0,4.57,301.476,121.4656,-0.8540229399793331
2023-02-28,145.44090270996094,147.08859306462728,144.8686485359811,145.08571098317904,50547000,29.0,72.0,4.57,301.476,121.4062,-0.8544791114260724
2023-03-01,143.36895751953125,145.26330849706878,143.0729618860178,144.86865768902635,55479000,26.0,66.0,4.65,301.643,120.6971,-0.8754489822641291
2023-03-02,143.96096801757812,144.7502847940671,141.97780754659183,142.4514066454644,52238100,26.0,66.0,4.65,301.643,121.1949,-0.8716260505101422
2023-03-03,149.01254272460938,149.09147589261863,145.36197027021535,146.06247767198354,70732300,26.0,66.0,4.65,301.643,120.8468,-0.8742993380624983
2023-03-06,151.77516174316406,154.21216902598104,151.41010897005816,151.7356876269036,87558000,26.0,66.0,4.65,301.643,120.5776,-0.8763667009153976
2023-03-07,149.57493591308594,151.9724687898397,149.11121296034582,151.64687511738626,56182000,26.0,66.0,4.65,301.643,121.531,-0.8690449188056123
2023-03-08,150.8280029296875,151.41999432910836,149.80190156632025,150.76880680073876,47204800,26.0,66.0,4.65,301.643,121.5222,-0.8691124997606848
2023-03-09,148.57843017578125,152.47566345847628,148.2232384177023,151.50875841619168,53833600,26.0,66.0,4.65,301.643,121.5225,-0.8691101958644892
2023-03-10,146.51632690429688,148.9237356272084,145.63821618700155,148.2034912322262,68572400,26.0,66.0,4.65,301.643,121.2963,-0.8708473335960115
2023-03-13,148.46002197265625,151.09435428881787,145.72701943515565,145.83555065664373,84457100,26.0,66.0,4.65,301.643,120.9157,-0.8737702099028967
2023-03-14,150.55172729492188,151.35090505544113,148.0949978910982,149.25922844223368,73695900,26.0,66.0,4.65,301.643,121.052,-0.8727234730646716
2023-03-15,150.94639587402344,151.2029174267054,147.91739708809698,149.17043689978033,77167900,26.0,66.0,4.65,301.643,122.1149,-0.864560768843473
2023-03-16,153.7681884765625,154.37004080347904,149.6144183096525,150.1274764543104,76161100,26.0,66.0,4.65,301.643,121.751,-0.8673553949288001
2023-03-17,152.9295196533203,154.64628226147337,152.21913616408204,153.99509488717774,98944600,26.0,66.0,4.65,301.643,121.5923,-0.8685741560163006
2023-03-20,155.2974853515625,155.71188834819753,152.09089801379864,152.99862213932042,73641400,26.0,66.0,4.65,301.643,121.0637,-0.8726336211130412
2023-03-21,157.15235900878906,157.2707512481165,154.44895412275298,155.21854884327422,73938300,26.0,66.0,4.65,301.643,120.9535,-0.8734799189822443
2023-03-22,155.7217254638672,159.97415053377057,155.7019884063488,157.17209056471103,75701800,26.0,66.0,4.65,301.643,120.6883,-0.8755165632192017
2023-03-23,156.80702209472656,159.39203464017027,155.57371946683134,156.70836691747317,67622100,26.0,66.0,4.65,301.643,119.8174,-0.8822047738751823
2023-03-24,158.10939025878906,158.1981844310787,155.74145533462084,156.73795839634036,59196500,26.0,66.0,4.65,301.643,120.5106,-0.8768812377324268
2023-03-27,156.1657257080078,158.6224701978729,155.76119879412065,157.80355536791788,52390300,26.0,66.0,4.65,301.643,120.3239,-0.8783150291315215
2023-03-28,155.54412841796875,156.37291926303735,153.89643783944095,155.85986113132142,45992200,26.0,66.0,4.65,301.643,119.7987,-0.8823483834047113
2023-03-29,158.6224365234375,158.89869507550165,157.22140670798015,157.24112870815475,51305700,26.0,66.0,4.65,301.643,119.8223,-0.8821671435706533
2023-03-30,160.19119262695312,160.29972384705454,159.11575648092384,159.3722779761809,49501700,26.0,66.0,4.65,301.643,119.5103,-0.8845631956141324
2023-03-31,162.697265625,162.79593585053084,159.74721557415742,160.270134648553,68749800,26.0,66.0,4.65,301.643,119.4611,-0.8849410345902196
2023-04-03,163.95033264160156,164.06872488806627,162.0263833617239,162.07571848273926,56976200,27.0,62.0,4.83,302.858,119.4342,-0.922664469797198
2023-04-04,163.4175567626953,164.61138542575975,162.9044985896194,164.37460092662135,46278300,27.0,62.0,4.83,302.858,119.2641,-0.9239707789401332
2023-04-05,161.572509765625,162.84528654392068,159.63869962188485,162.53942989245922,51511700,27.0,62.0,4.83,302.858,119.4068,-0.922874892316401
2023-04-06,162.46047973632812,162.75647535534287,159.83600833200663,160.26025717712315,45390100,27.0,62.0,4.83,302.858,119.4229,-0.9227512498872342
2023-04-10,159.8656005859375,159.8656005859375,157.94165171461705,159.26374836927192,47716900,27.0,62.0,4.83,302.858,119.8962,-0.9191164696558924
2023-04-11,158.6520538330078,160.19121311129285,158.36591919116847,160.1813521100088,47644200,27.0,62.0,4.83,302.858,119.6409,-0.921077085318393
2023-04-12,157.96139526367188,159.8952052146149,157.64566258721274,159.0664295213536,50133100,27.0,62.0,4.83,302.858,119.1341,-0.9249691339582495
2023-04-13,163.3484649658203,163.58526449148977,159.26376724154565,159.47096870837692,68445600,27.0,62.0,4.83,302.858,118.5376,-0.9295500475606063
2023-04-14,163.00314331054688,164.0983166124722,161.63171143290737,162.39141498863978,49386500,27.0,62.0,4.83,302.858,118.983,-0.92612952967546
2023-04-17,163.0228729248047,163.1807392768596,161.83890539432053,162.8847436304976,41516200,27.0,62.0,4.83,302.858,119.3981,-0.9229417053060749
2023-04-18,164.24632263183594,165.17376867697192,163.43726882906975,163.8812698478859,49923000,27.0,62.0,4.83,302.858,119.2345,-0.9241980966981044
2023-04-19,165.39085388183594,165.91377309743532,163.32876002913073,163.5852966627984,47720200,27.0,62.0,4.83,302.858,119.4377,-0.9226375910082486
2023-04-20,164.4239044189453,165.62760901810955,163.34846811386117,163.87138723669895,52456400,27.0,62.0,4.83,302.858,119.2525,-0.9240598629263652
2023-04-21,162.815673828125,164.22656472043278,162.2927547507698,162.84527188495923,58337300,27.0,62.0,4.83,302.858,119.4472,-0.9225646342953864
2023-04-24,163.12155151367188,163.387949114539,161.70078438233358,162.79595779149312,41949600,27.0,62.0,4.83,302.858,119.3486,-0.9233218481783576
2023-04-25,161.58238220214844,164.08844653165775,161.54290808705858,162.98341218856248,48714100,27.0,62.0,4.83,302.858,119.7551,-0.9202000688332478
2023-04-26,161.572509765625,163.07221001839787,160.625341751742,160.8818632857178,45498800,27.0,62.0,4.83,302.858,119.4758,-0.9223449961914008
2023-04-27,166.16041564941406,166.30840595665688,162.98342657757053,162.98342657757053,64902300,27.0,62.0,4.83,302.858,119.5754,-0.9215801026544439
2023-04-28,167.41343688964844,167.58117930762924,165.63749302008387,166.23934534853646,55275900,27.0,62.0,4.83,302.858,119.376,-0.9231114256591546
2023-05-01,167.3246307373047,168.17314354860417,166.387323749872,167.0187740939811,52472900,28.0,62.0,5.06,303.316,119.5845,-0.9660741643049091
2023-05-02,166.28866577148438,168.07450075678005,165.3020235951721,167.81796415576136,48425700,28.0,62.0,5.06,303.316,119.7514,-0.9647924300547275
2023-05-03,165.21322631835938,168.63687581044152,164.92710671677185,167.23584575291258,65136000,28.0,62.0,5.06,303.316,119.2773,-0.9684333540092579
2023-05-04,163.57537841796875,164.8086809772467,162.11515240317323,162.68740659727376,81235400,28.0,62.0,5.06,303.316,119.19,-0.9691037878021929
2023-05-05,171.25148010253906,171.97172463520235,168.4790030974248,168.6960655683585,113453200,28.0,62.0,5.06,303.316,118.7184,-0.9727255126217593
2023-05-08,171.18240356445312,171.5277343198539,169.8109716539451,170.1760244116815,55962800,28.0,62.0,5.06,303.316,118.7415,-0.9725481126146941
2023-05-09,169.4755401611328,171.221886069674,169.30781278853107,170.73844101187063,45326900,28.0,62.0,5.06,303.316,118.984,-0.970685796523208
2023-05-10,171.24159240722656,171.70531537679722,169.60376298512443,170.70881232248743,53724500,28.0,62.0,5.06,303.316,118.7561,-0.9724359896665057
2023-05-11,171.42904663085938,172.2578222934666,169.8701504721675,171.527716852344,49514700,28.0,62.0,5.06,303.316,119.1902,-0.9691022518713958
2023-05-12,170.50035095214844,171.97247152405595,168.94917294661113,171.5377460938216,45533100,28.0,62.0,5.06,303.316,119.5206,-0.9665648941945832
2023-05-15,170.00633239746094,171.13265951386708,169.41352230428424,171.0832561601379,37266700,28.0,62.0,5.06,303.316,119.3288,-0.968037851829004
2023-05-16,170.00633239746094,171.0634918034888,169.73956634795272,169.92729004665156,42110300,28.0,62.0,5.06,303.316,119.3567,-0.9678235894828083
2023-05-17,170.61891174316406,170.85602374756016,168.37613188825594,169.65066921503973,57951600,28.0,62.0,5.06,303.316,119.7849,-0.964535161646213
2023-05-18,172.9506072998047,173.13833101906644,170.51022910097907,170.92519018134206,65496700,28.0,62.0,5.06,303.316,120.2642,-0.960854303490958
2023-05-19,173.05926513671875,174.27450921230027,172.84190244667505,174.27450921230027,55809500,28.0,62.0,5.06,303.316,119.9479,-0.9632833780465748
2023-05-22,172.11077880859375,172.61467191708667,171.36977372037438,171.89341610998645,43570900,28.0,62.0,5.06,303.316,120.2609,-0.9608796463491102
2023-05-23,169.50244140625,171.300620989034,169.22580071286586,171.05361929309908,50747300,28.0,62.0,5.06,303.316,120.4913,-0.9591102540708487
2023-05-24,169.77908325195312,170.35212899950594,168.4749221279745,169.03807815911904,45143500,28.0,62.0,5.06,303.316,120.6481,-0.9579060843259207
2023-05-25,170.91529846191406,171.81437317497037,169.630886631536,170.34225271987503,56058300,28.0,62.0,5.06,303.316,121.0126,-0.9551068504482022
2023-05-26,173.32603454589844,173.6619683326656,171.03386649216068,171.24135456411133,54835000,28.0,62.0,5.06,303.316,120.8022,-0.9567226496467536
2023-05-30,175.17359924316406,176.84333305757605,174.45235853913644,174.83768056740178,55964400,28.0,62.0,5.06,303.316,120.7387,-0.9572103076748335
2023-05-31,175.1242218017578,177.19904230758075,174.64009299685546,175.20326416230037,99625300,28.0,62.0,5.06,303.316,121.1527,-0.9540309309248324
2023-06-01,177.93014526367188,177.95978426232014,174.8080400825605,175.56880955803746,68901800,29.0,69.0,5.08,304.099,120.2628,-0.9670313251470745
2023-06-02,178.7798309326172,179.5998784017098,177.1100969959167,178.8588732872537,61996900,29.0,69.0,5.08,304.099,120.2102,-0.9674352749467122
2023-06-05,177.42625427246094,182.7318457046313,175.90471543246178,180.4396778801857,121946500,29.0,69.0,5.08,304.099,120.2175,-0.967379213472618
2023-06-06,177.06072998046875,177.95980483638854,175.30206376122024,177.81160982601426,64848400,29.0,69.0,5.08,304.099,120.1906,-0.9675857961648282
